CONFORMED-NAME	SIC	CIK	YEAR
INTUIT INC-10	7372	896878	2010
SPECTRUM GROUP INTERNATIONAL, INC.-10	7389	895516	2010
Diversified Opportunities, Inc.-10	7372	919175	2010
Cyber Informatix, Inc.-10	7372	1446210	2010
INFRAX SYSTEMS, INC.-10	7373	1380277	2010
VOXWARE INC-10	7373	933454	2010
Verecloud, Inc.-10	7371	1416682	2010
TIME ASSOCIATES, INC.-10	7310	1137005	2010
FREESTONE RESOURCES, INC.-10	7389	1089319	2010
News of China Inc-10	7389	1368275	2010
PHOENIX ENERGY RESOURCE CORP-10	7310	1373683	2010
SupportSave Solutions Inc-10	7363	1401475	2010
CONCIERGE TECHNOLOGIES INC-10	7389	1005101	2010
LADYBUG RESOURCE GROUP, INC.-10	7389	1444313	2010
PrimeCare Systems, Inc.-10	7372	1324152	2010
USChina Channel Inc-10	7389	1367898	2010
XFormity Technologies, Inc.-10	7372	1048501	2010
Tempco, Inc.-10	7372	836937	2010
Sync2 Networks Corp-10	7389	1437750	2010
INTERNATIONAL AUTOMATED SYSTEMS INC-10	7372	820380	2010
FERO INDUSTRIES, INC.-10	7389	1409475	2010
SYDYS CORP-10	7310	1309141	2010
COL CHINA ONLINE INTERNATIONAL INC-10	7389	1114274	2010
YouChange Holdings Corp-10	7359	1442236	2010
SONNEN Corp-10	7370	1403739	2010
CHINA NEW MEDIA CORP-10	7310	1080627	2010
Smart-tek Solutions Inc-10	7381	947011	2010
BRAZIL GOLD CORP.-10	7380	1301075	2010
Stone Harbor Investments, Inc.-10	7370	1469114	2010
Gold Dynamics Corp.-10	7372	1371534	2010
Searchmedia Holdings Ltd-10	7310	1460329	2010
TYCO INTERNATIONAL LTD-10	7380	833444	2010
MADISON AVE. MEDIA, INC.-10	7389	1411096	2010
NetVentory Solutions, Inc.-10	7389	1444307	2010
Emo Capital Corp.-10	7370	1410708	2010
GLOBAL CLUB, INC.-10	7389	1444275	2010
Exobox Technologies Corp.-10	7372	1335002	2010
ERE MANAGEMENT INC-10	7372	1415751	2010
SpeechSwitch, Inc.-10	7373	1307989	2010
MAXIMUS INC-10	7389	1032220	2010
First Liberty Power Corp-10	7370	1415305	2010
TIER TECHNOLOGIES INC-10	7373	1045150	2010
SYDYS CORP-10	7310	1309141	2010
EMTEC INC/NJ-10	7389	5117	2010
Global Risk Management & Investigative Solutions-10	7381	1429592	2010
Your Event, Inc.-10	7389	1424100	2010
SIMULATIONS PLUS INC-10	7373	1023459	2010
AMICO GAMES CORP.-10	7372	1435772	2010
SAVVY BUSINESS SUPPORT INC-10	7380	1492617	2010
GENESIS GROUP HOLDINGS INC-10	7389	1128725	2010
4NET SOFTWARE INC-10	7370	812149	2010
Firefish, Inc-10	7370	1445883	2010
COMDISCO HOLDING CO INC-10	7377	1179484	2010
NETWORK ENGINES INC-10	7372	1110903	2010
ACTIVIDENTITY CORP-10	7372	1183941	2010
ACTIVANT SOLUTIONS INC /DE/-10	7373	1059103	2010
Franchise Holdings International, Inc.-10	7389	1096275	2010
RTG VENTURES INC-10	7389	1127475	2010
CHINA WIRELESS COMMUNICATIONS INC-10	7373	1125280	2010
DATAWATCH CORP-10	7372	792130	2010
Web Wizard, Inc.-10	7373	1421981	2010
CMSF Corp-10	7372	907686	2010
ABAKAN, INC-10	7372	1400000	2010
Access Plans Inc-10	7331	1087216	2010
ABM INDUSTRIES INC /DE/-10	7340	771497	2010
VOIS Inc.-10	7389	1136711	2010
PRIVATE SECRETARY, INC.-10	7389	1451512	2010
BLUE SPHERE CORP.-10	7370	1419582	2010
CHINA MULTIMEDIA, INC.-10	7389	1385211	2010
GENERAL EMPLOYMENT ENTERPRISES INC-10	7361	40570	2010
COMPUMED INC-10	7374	700998	2010
ZALDIVA INC-10	7389	1168325	2010
Bridgeline Digital, Inc.-10	7372	1378590	2010
SpeechSwitch, Inc.-10	7373	1307989	2010
IP TECHNOLOGY SERVICES, INC.-11	7389	1417900	2011
Liberty Coal Energy Corp.-11	7370	1424030	2011
Sino American Oil Co-11	7331	1367408	2011
Bidfish.com, Inc.-11	7389	1418196	2011
CLICKER INC.-11	7374	1107998	2011
CYTTA CORP.-11	7389	1383088	2011
Citadel EFT, Inc.-11	7389	1473971	2011
EXPERTELLIGENCE INC-11	7372	723533	2011
PACIFIC SOFTWARE, INC.-11	7372	1400732	2011
ASIARIM CORP-11	7380	1415813	2011
ADOBE SYSTEMS INC-11	7372	796343	2011
WIRED ASSOCIATES SOLUTIONS INC-11	7331	1245841	2011
Aurum, Inc.-11	7372	1450708	2011
Photoamigo, Inc.-11	7374	1482554	2011
EBAY INC-11	7389	1065088	2011
KUNEKT CORP-11	7380	1419177	2011
Mobiform Software Inc-11	7372	1341878	2011
MEDICAL INFORMATION TECHNOLOGY INC-11	7372	1011452	2011
QUEPASA CORP-11	7310	1078099	2011
GATEWAY INDUSTRIES INC /DE/-11	7370	725876	2011
TEAMSTAFF INC-11	7363	785557	2011
Univest Tech Inc.-11	7389	1454510	2011
Vibe Ventures Inc.-11	7389	1479320	2011
Subprime Advantage, Inc.-11	7389	1482075	2011
HALF ROBERT INTERNATIONAL INC /DE/-11	7363	315213	2011
KELLY SERVICES INC-11	7363	55135	2011
Altisource Portfolio Solutions S.A.-11	7380	1462418	2011
International Surf Resorts, Inc.-11	7389	1412486	2011
NATIONAL INSTRUMENTS CORP /DE/-11	7372	935494	2011
TAL International Group, Inc.-11	7359	1331745	2011
RACKSPACE HOSTING, INC.-11	7370	1107694	2011
Media Exchange Group, Inc.-11	7373	1125280	2011
RCM TECHNOLOGIES INC-11	7363	700841	2011
OMNICOM GROUP INC-11	7311	29989	2011
HUDSON HIGHLAND GROUP INC-11	7363	1210708	2011
EQUIFAX INC-11	7320	33185	2011
TYLER TECHNOLOGIES INC-11	7372	860731	2011
QUEST SOFTWARE INC-11	7372	1088033	2011
CLAIMSNET COM INC-11	7374	1046057	2011
SPECTRAL CAPITAL Corp-11	7374	1131903	2011
INTERNAP NETWORK SERVICES CORP-11	7370	1056386	2011
LAMAR ADVERTISING CO/NEW-11	7311	1090425	2011
CIBER INC-11	7371	918581	2011
MERCADOLIBRE INC-11	7389	1099590	2011
PRICELINE COM INC-11	7389	1075531	2011
EPIQ SYSTEMS INC-11	7371	1027207	2011
AARON'S INC-11	7359	706688	2011
COSTAR GROUP INC-11	7389	1057352	2011
VALUECLICK INC/CA-11	7311	1080034	2011
Wright Express CORP-11	7389	1309108	2011
Business Outsourcing Service, Inc.-11	7389	1460602	2011
COGENT COMMUNICATIONS GROUP INC-11	7372	1158324	2011
ALLIANCE DATA SYSTEMS CORP-11	7389	1101215	2011
UNITED ONLINE INC-11	7370	1142701	2011
SOTHEBYS-11	7389	823094	2011
DYNAMICS RESEARCH CORP-11	7373	30822	2011
INNODATA ISOGEN INC-11	7374	903651	2011
Surna Inc.-11	7389	1482541	2011
China Elite Information Co., Ltd.-11	7389	1077561	2011
NCI, Inc.-11	7373	1334478	2011
RVUE HOLDINGS, INC.-11	7310	1455206	2011
INFORMATION ARCHITECTS CORP-11	7372	1018336	2011
DG FastChannel, Inc-11	7389	934448	2011
VALASSIS COMMUNICATIONS INC-11	7310	883293	2011
SCIENTIFIC GAMES CORP-11	7373	750004	2011
Yacht Finders, Inc.-11	7389	1311673	2011
ULTIMATE SOFTWARE GROUP INC-11	7372	1016125	2011
IMERGENT INC-11	7373	1075736	2011
America's Suppliers, Inc.-11	7372	1002390	2011
NETFABRIC HOLDINGS, INC-11	7389	1083220	2011
BROADVISION INC-11	7372	920448	2011
MAKEMUSIC, INC.-11	7372	920707	2011
STARTEK INC-11	7363	1031029	2011
SFN Group Inc.-11	7363	914536	2011
B Green Innovations, Inc.-11	7373	1307969	2011
DEX ONE Corp-11	7310	30419	2011
NESS TECHNOLOGIES INC-11	7371	1089638	2011
Moggle, Inc.-11	7372	1437283	2011
Intellicheck Mobilisa, Inc.-11	7372	1040896	2011
RENAISSANCE LEARNING INC-11	7372	1030484	2011
EVOLVING SYSTEMS INC-11	7371	1052054	2011
MediaMind Technologies Inc.-11	7389	1275791	2011
China Information Technology, Inc.-11	7372	1350684	2011
Worlds.com, Inc.-11	7372	1961	2011
UNIVERSAL HOSPITAL SERVICES INC-11	7350	886171	2011
OPENTABLE INC-11	7389	1125914	2011
Vertro, Inc.-11	7389	1094808	2011
ONLINE DISRUPTIVE TECHNOLOGIES, INC.-11	7370	1498380	2011
SeaCube Container Leasing Ltd.-11	7350	1487999	2011
VIEW SYSTEMS INC-11	7380	1075857	2011
Compass Diversified Holdings-11	7363	1345126	2011
CASS INFORMATION SYSTEMS INC-11	7389	708781	2011
Integrated Management Information, Inc.-11	7372	1360565	2011
Bidz.com, Inc.-11	7389	1324105	2011
INTERNATIONAL MONETARY SYSTEMS LTD /WI/-11	7389	1097430	2011
CREENERGY Corp-11	7389	1357878	2011
Media Exchange Group, Inc.-11	7373	1125280	2011
ELSINORE SERVICES INC-11	7310	1488420	2011
CROSS COUNTRY HEALTHCARE INC-11	7363	1141103	2011
MACROSOLVE INC-11	7389	1178727	2011
FALCONSTOR SOFTWARE INC-11	7372	922521	2011
CORELOGIC, INC.-11	7374	36047	2011
PREMIERE GLOBAL SERVICES, INC.-11	7389	880804	2011
BLUEGATE CORP-11	7389	768216	2011
GSE SYSTEMS INC-11	7372	944480	2011
VITAL IMAGES INC-11	7372	912888	2011
MDC PARTNERS INC-11	7311	876883	2011
LIVEPERSON INC-11	7372	1102993	2011
SPAR GROUP INC-11	7389	1004989	2011
MERISEL INC /DE/-11	7389	724941	2011
WINECOM INC.-11	7389	1491471	2011
INTERACTIVE INTELLIGENCE INC-11	7372	1083318	2011
Helios & Matheson North America Inc.-11	7380	1040792	2011
MONEYGRAM INTERNATIONAL INC-11	7389	1273931	2011
ON ASSIGNMENT INC-11	7363	890564	2011
Command Center, Inc.-11	7363	1140102	2011
DecisionPoint Systems, Inc.-11	7373	1404433	2011
PROCERA NETWORKS INC-11	7371	1165231	2011
QLIK TECHNOLOGIES INC-11	7372	1305294	2011
DOCUMENT CAPTURE TECHNOLOGIES, INC.-11	7372	1096857	2011
MERGE HEALTHCARE INC-11	7373	944765	2011
Answers CORP-11	7372	1283073	2011
AEROCENTURY CORP-11	7359	1036848	2011
GLOBAL PARI-MUTUEL SERVICES, INC.-11	7389	1137417	2011
NETWORK CN INC-11	7310	934796	2011
CREDITRISKMONITOR COM INC-11	7320	315958	2011
ON4 COMMUNICATIONS INC.-11	7372	1300867	2011
ST. BERNARD SOFTWARE, INC.-11	7372	1288496	2011
IPAYMENT INC-11	7389	1140184	2011
interclick, inc.-11	7310	1378846	2011
GMS Capital Corp.-11	7372	1434830	2011
TUCOWS INC /PA/-11	7374	909494	2011
PROGAMING PLATFORMS CORP-11	7372	1498067	2011
Diligent Board Member Services, Inc.-11	7372	1433269	2011
WIRELESS RONIN TECHNOLOGIES INC-11	7373	1356093	2011
Disability Access Corp-11	7340	1382085	2011
Telanetix,Inc-11	7385	1277270	2011
Guardian 8 Holdings-11	7381	1429592	2011
SunGame Corp-11	7370	1462506	2011
IntraLinks Holdings, Inc.-11	7372	1488075	2011
CONVERSION SERVICES INTERNATIONAL INC-11	7370	934306	2011
Vangent, Inc.-11	7373	1402478	2011
Domain Extremes Inc.-11	7374	1469038	2011
ATEL CASH DISTRIBUTION FUND VI LP-11	7359	927569	2011
Oldwebsites.com, Inc.-11	7389	1391570	2011
ATEL CAPITAL EQUIPMENT FUND IX LLC-11	7359	1125264	2011
Game Face Gaming, Inc.-11	7389	1479919	2011
MAYDAO Corp-11	7389	1084662	2011
ASTEA INTERNATIONAL INC-11	7372	945989	2011
ATEL CAPITAL EQUIPMENT FUND X LLC-11	7359	1186258	2011
ATEL CASH DISTRIBUTION FUND V L P-11	7359	892875	2011
ATEL CAPITAL EQUIPMENT FUND VII LP-11	7359	1019542	2011
CTPARTNERS EXECUTIVE SEARCH INC.-11	7361	1439199	2011
Paradigm Holdings, Inc-11	7373	313353	2011
OLB GROUP, INC.-11	7372	1314196	2011
THEGLOBE COM INC-11	7310	1066684	2011
NEOMEDIA TECHNOLOGIES INC-11	7373	1022701	2011
Apps Genius Corp-11	7374	1489588	2011
Media Exchange Group, Inc.-11	7373	1125280	2011
Computer Software Innovations, Inc.-11	7373	1109879	2011
Ideal Financial Solutions Inc-11	7372	1302849	2011
Magnolia Solar Corp-11	7389	1437491	2011
DIRECT INSITE CORP-11	7373	879703	2011
FORLINK SOFTWARE CORP INC-11	7372	866458	2011
ICON INCOME FUND NINE LLC-11	7359	1157522	2011
FORMAT INC-11	7371	1137091	2011
DALE JARRETT RACING ADVENTURE INC-11	7389	1094032	2011
ICON INCOME FUND EIGHT B LP-11	7359	1121716	2011
WIDEPOINT CORP-11	7373	1034760	2011
China TransInfo Technology Corp.-11	7373	1081206	2011
Ventura Assets LTD-11	7389	1421871	2011
Kenergy Scientific, Inc.-11	7373	1307989	2011
China Intelligence Information Systems Inc.-11	7372	1337615	2011
Network Dealer Services Holding Corp.-11	7389	1278140	2011
Innovative Product Opportunities Inc.-11	7389	1494413	2011
INFORMATION ARCHITECTS CORP-11	7372	1018336	2011
Frontier Beverage Company, Inc-11	7370	1311735	2011
IC Places, Inc.-11	7389	1437596	2011
ACE MARKETING & PROMOTIONS INC-11	7310	1084267	2011
LENCO MOBILE INC.-11	7310	1100202	2011
GMV Wireless, Inc.-11	7374	1454742	2011
ATEL Capital Equipment Fund XI, LLC-11	7359	1297667	2011
INFORMATION SYSTEMS ASSOCIATES, INC.-11	7372	1396536	2011
Santaro Interactive Entertainment Co-11	7374	1487347	2011
AUXILIO INC-11	7389	1011432	2011
Global Security Agency Inc.-11	7381	1399761	2011
ProIndia International, Inc.-11	7389	1423417	2011
SAJAN INC-11	7389	1118037	2011
GLOBAL AXCESS CORP-11	7389	852570	2011
ICON LEASING FUND TWELVE, LLC-11	7359	1377848	2011
GLOBALPAYNET HOLDINGS, INC.-11	7389	1344807	2011
VISION INDUSTRIES CORP-11	7389	1405424	2011
INUVO, INC.-11	7310	829323	2011
Soleil Capital L.P.-11	7372	1376231	2011
FOOD TECHNOLOGY SERVICE INC-11	7389	868267	2011
Bureau of Fugitive Recovery Inc-11	7380	1487782	2011
MEDIANET GROUP TECHNOLOGIES INC-11	7389	1097792	2011
ZUNICOM INC-11	7389	886912	2011
VIASPACE Inc.-11	7330	1270200	2011
YELLOW7, Inc-11	7311	1499618	2011
INNOTRAC CORP-11	7389	1051114	2011
SITESTAR CORP-11	7374	1096934	2011
Titanium Group LTD-11	7373	1338520	2011
CYBRA CORP-11	7372	1365832	2011
MEDICAL CONNECTIONS HOLDINGS, INC.-11	7361	1140303	2011
ACCELERIZE NEW MEDIA INC-11	7389	1352952	2011
PEOPLESTRING CORP-11	7370	1455819	2011
Jingwei International LTD-11	7389	1314183	2011
BROADCAST INTERNATIONAL INC-11	7389	740726	2011
Halo Companies, Inc.-11	7320	814286	2011
SMTP, Inc.-11	7331	1506439	2011
CUI Global, Inc.-11	7310	1108967	2011
GRAPHON CORP/DE-11	7372	1021435	2011
ICON INCOME FUND TEN LLC-11	7359	1220606	2011
MEDIA TECHNOLOGIES, INC.-11	7374	1434111	2011
PIRANHA VENTURES INC-11	7372	1027235	2011
Proper Power & Energy, Inc.-11	7372	1357939	2011
CIMETRIX INC-11	7372	786620	2011
TouchIT Technologies, Inc.-11	7372	1436229	2011
SAFE TECHNOLOGIES INTERNATIONAL INC-11	7370	829117	2011
MyOtherCountryClub.com-11	7389	1477168	2011
NCOP XI, LLC-11	7320	1486995	2011
Xsovt Brands, Inc.-11	7389	1405350	2011
Envision Solar International, Inc.-11	7373	1398805	2011
LEASE EQUITY APPRECIATION FUND I LP-11	7350	1169083	2011
VIASPACE Green Energy Inc.-11	7330	1465062	2011
GXS Worldwide, Inc.-11	7372	1490346	2011
KINGOLD JEWELRY, INC.-11	7389	1089531	2011
AMERICAN MEDICAL ALERT CORP-11	7380	700721	2011
WIZZARD SOFTWARE CORP /CO-11	7372	1074909	2011
CHINA RECYCLING ENERGY CORP-11	7389	721693	2011
Trunkbow International Holdings Ltd-11	7372	1485933	2011
NETWORK 1 SECURITY SOLUTIONS INC-11	7372	1065078	2011
Commonwealth Income & Growth Fund VII, LP-11	7350	1450335	2011
Max Sound Corp-11	7374	1353499	2011
PHOENIX MEDICAL SOFTWARE, INC.-11	7373	1393371	2011
ChinaNet Online Holdings, Inc.-11	7311	1376321	2011
Net Profits Ten Inc.-11	7372	1492151	2011
OptimizeRx Corp-11	7389	1448431	2011
DOCUMENT SECURITY SYSTEMS INC-11	7373	771999	2011
USChina Channel Inc-11	7389	1367898	2011
AMP Holding Inc.-11	7389	1425287	2011
ProText Mobility, Inc.-11	7380	1163573	2011
Freeze Tag, Inc.-11	7372	1485074	2011
MANGO CAPITAL INC-11	7373	947969	2011
DNA BRANDS INC-11	7311	1419995	2011
ATEL 14, LLC-11	7359	1463389	2011
ICON LEASING FUND ELEVEN, LLC-11	7359	1312910	2011
ALTERNET SYSTEMS INC-11	7372	1126003	2011
Medical Design Studios, Inc.-11	7389	1405917	2011
Snap Interactive, Inc-11	7389	1355839	2011
PREMIER ALLIANCE GROUP, INC.-11	7371	1272550	2011
LEAF Equipment Finance Fund 4, L.P.-11	7350	1426850	2011
CICERO INC-11	7371	945384	2011
CINJET INC-11	7380	1398137	2011
iGambit, Inc.-11	7389	1479681	2011
ANTS SOFTWARE INC-11	7371	796655	2011
Hyperion Energy, Inc.-11	7363	1392488	2011
NUMOBILE, INC.-11	7372	1092448	2011
ST JOSEPH INC-11	7361	1177135	2011
Commonwealth Income & Growth Fund VI-11	7350	1351901	2011
COMMONWEALTH INCOME & GROWTH FUND IV-11	7350	1141615	2011
MMRGlobal, Inc.-11	7389	1285701	2011
ASURE SOFTWARE INC-11	7373	884144	2011
China Logistics Group Inc-11	7389	1123493	2011
ICON Equipment & Corporate Infrastructure Fund Fourteen, L.P.-11	7359	1446806	2011
TOMI Environmental Solutions, Inc.-11	7340	314227	2011
ATEL 12, LLC-11	7359	1394922	2011
InsPro Technologies Corp-11	7372	1309442	2011
INFINITE GROUP INC-11	7370	884650	2011
VSUS TECHNOLOGIES INC-11	7372	772370	2011
COMMONWEALTH INCOME & GROWTH FUND V-11	7350	1253347	2011
NEW MEXICO SOFTWARE, INC-11	7372	1101865	2011
Pollex, Inc.-11	7389	1178377	2011
Mobilized Entertainment, Inc.-11	7389	1469412	2011
National Asset Recovery Corp.-11	7374	1430683	2011
EWRX INTERNET SYSTEMS INC-11	7372	1088949	2011
Medefile International, Inc.-11	7372	842013	2011
3PEA INTERNATIONAL, INC.-11	7389	1496443	2011
Voice Assist, Inc.-11	7389	1428469	2011
INSWEB CORP-11	7389	1077370	2011
China Skyrise Digital Service Inc.-11	7389	1386019	2011
CYBERDEFENDER CORP-11	7372	1377720	2011
USA VIDEO INTERACTIVE CORP-11	7389	1107280	2011
Coyote Resources, Inc.-11	7311	1392121	2011
NINE MILE SOFTWARE, INC.-11	7372	1398004	2011
FORMCAP CORP.-11	7372	1102709	2011
Forex International Trading Corp.-11	7372	1471781	2011
SOEFL INC.-11	7370	1452176	2011
Lightning Gaming, Inc.-11	7372	1392545	2011
Atrinsic, Inc.-11	7389	1022899	2011
MIMVI, INC.-11	7310	1428397	2011
IGEN NETWORKS CORP-11	7363	1393540	2011
iGenii, Inc.-11	7389	1441573	2011
Game Plan Holdings, Inc.-11	7374	1456090	2011
IVOICE, INC /NJ-11	7373	1105064	2011
METISCAN, INC.-11	7372	1092945	2011
CHINA GREEN MATERIAL TECHNOLOGIES, INC.-11	7389	1082384	2011
Data Call Technologies-11	7389	1321828	2011
TETRIDYN SOLUTIONS INC-11	7372	827099	2011
SSI Investments II Ltd-11	7372	1501919	2011
Genesis Electronics Group, Inc.-11	7389	1302913	2011
WESTERN LUCRATIVE ENTERPRISES, INC.-11	7389	1442101	2011
LEEWARD GROUP HOLDINGS INC.-11	7381	1410690	2011
INTREorg SYSTEMS INC.-11	7373	1295560	2011
LOCATEPLUS HOLDINGS CORP-11	7374	1160084	2011
COMMERCETEL CORP-11	7372	1447380	2011
Expedite 5 Inc-11	7389	1415598	2011
Lease Equity Appreciation Fund II, L.P.-11	7350	1294154	2011
AMARU INC-11	7389	1139822	2011
Global Gate Property Corp.-11	7389	1334345	2011
CHINA LONGYI GROUP INTERNATIONAL HOLDINGS LTD-11	7389	1010566	2011
INFERX CORP-11	7370	1329548	2011
Monster Offers-11	7389	1423746	2011
METHA ENERGY SOLUTIONS INC.-11	7372	1440760	2011
WTTJ CORP-11	7370	1498284	2011
SpectrumDNA, Inc.-11	7370	1424988	2011
PMX Communities, Inc.-11	7374	1471387	2011
PACIFIC WEBWORKS INC-11	7372	1086303	2011
FAIRWAY PROPERTIES, INC.-11	7370	1476278	2011
CYIOS CORP-11	7389	1091566	2011
Secure Netwerks, Inc.-11	7373	1368761	2011
3Power Energy Group Inc.-11	7389	1221554	2011
China Renewable Energy Holdings, Inc.-11	7389	1418506	2011
MGT CAPITAL INVESTMENTS INC-11	7372	1001601	2011
instaCare Corp.-11	7371	1144225	2011
TGFIN HOLDINGS INC-11	7372	876134	2011
StrikeForce Technologies Inc.-11	7372	1285543	2011
VERTICAL COMPUTER SYSTEMS INC-11	7372	1099509	2011
Kiwibox.Com, Inc.-11	7372	838796	2011
FINDEX COM INC-11	7372	1089061	2011
SOLAR ACQUISITION CORP.-11	7389	1375495	2011
STRATEGIC INTERNET INVESTMENTS INC-11	7372	53320	2011
DEBT RESOLVE INC-11	7389	1106645	2011
BigString CORP-11	7389	1335282	2011
YESDTC HOLDINGS, INC.-11	7389	1449527	2011
QAD INC-11	7372	1036188	2011
PURESPECTRUM, INC.-11	7361	1415306	2011
ZANETT INC-11	7389	1133872	2011
Fuelstream INC-11	7389	1024920	2011
Epazz Inc-11	7372	1335239	2011
WWA GROUP INC-11	7389	1036478	2011
LEAGUE NOW HOLDINGS CORP-11	7389	1424657	2011
Northport Network Systems, Inc.-11	7374	1374976	2011
WORDLOGIC CORP-11	7389	1139614	2011
SILVERGRAPH INTERNATIONAL INC-11	7330	1115975	2011
TRANSAX INTERNATIONAL LTD-11	7372	1097896	2011
VALIDIAN CORP-11	7372	1100644	2011
GLOBALINK, LTD.-11	7389	1361540	2011
Heartland Bridge Capital, Inc.-11	7389	1494214	2011
ASAP Expo, Inc.-11	7389	1419275	2011
CoroWare, Inc,-11	7372	1156784	2011
TREE TOP INDUSTRIES, INC.-11	7370	356590	2011
INTERNATIONAL CARD ESTABLISHMENT INC-11	7372	1156337	2011
PLASTER CASTER INC.-11	7389	1498286	2011
MEDICAL MAKEOVER CORP OF AMERICA-11	7389	1083944	2011
SUBJEX CORP-11	7389	1107699	2011
Data Storage Corp-11	7374	1419951	2011
HELPEO INC.-11	7389	1484055	2011
China Forestry Industry Group, Inc.-11	7310	1373683	2011
KENSINGTON LEASING, LTD.-11	7359	1454010	2011
China Youth Media, Inc.-11	7311	728385	2011
GENESIS GROUP HOLDINGS INC-11	7389	1128725	2011
YAFARM TECHNOLOGIES, INC.-11	7370	1390329	2011
China Media Group CORP-11	7310	1211211	2011
SPARE BACKUP, INC.-11	7372	1103577	2011
MEDLINK INTERNATIONAL, INC.-11	7372	225501	2011
Golden Opportunities CORP-11	7389	1317839	2011
RED MOUNTAIN RESOURCES, INC.-11	7372	1483496	2011
TOP GEAR INC-11	7389	1493587	2011
Jinmimi Network Inc-11	7389	1454311	2011
AI DOCUMENT SERVICES, INC.-11	7389	1402536	2011
BMC SOFTWARE INC-11	7372	835729	2011
Bio-Matrix Scientific Group, Inc.-11	7389	1079282	2011
NEXT GENERATION ENERGY CORP.-11	7331	356292	2011
DELTA MUTUAL INC-11	7389	1112985	2011
TORON INC.-11	7389	1484674	2011
Online Tele-Solutions, Inc.-11	7389	1475065	2011
KLEVER MARKETING INC-11	7372	866439	2011
Options Media Group Holdings, Inc.-11	7331	1413993	2011
Quamtel, Inc.-11	7389	1122991	2011
Total Nutraceutical Solutions, Inc.-11	7363	1408299	2011
DIGITAL YEARBOOK, INC.-11	7372	1414043	2011
HYPERERA INC-11	7370	1458868	2011
AFFINITY MEDIAWORKS CORP-11	7350	1433821	2011
INTERPLAY ENTERTAINMENT CORP-11	7372	1057232	2011
ACXIOM CORP-11	7374	733269	2011
NETSCOUT SYSTEMS INC-11	7373	1078075	2011
COMPUWARE CORP-11	7372	859014	2011
Media Exchange Group, Inc.-11	7373	1125280	2011
QUALITY SYSTEMS, INC-11	7373	708818	2011
INTERNATIONAL ENERGY, INC.-11	7389	1081074	2011
SHAKA SHOES, INC.-11	7361	1176231	2011
VISION GLOBAL SOLUTIONS INC-11	7372	1135657	2011
Amwest Imaging Inc-11	7389	1495191	2011
Next 1 Interactive, Inc.-11	7310	1372183	2011
COMPUTER SCIENCES CORP-11	7373	23082	2011
LML PAYMENT SYSTEMS INC-11	7389	781891	2011
'mktg, inc.'-11	7310	886475	2011
Encompass Group Affiliates, Inc-11	7389	1100820	2011
LOTON, CORP-11	7370	1491419	2011
PEER REVIEW MEDIATION & ARBITRATION INC-11	7389	1311627	2011
COMMAND SECURITY CORP-11	7381	864509	2011
MediStaff CORP-11	7363	1434485	2011
ENXNET INC-11	7372	1083706	2011
Intelimax Media Inc.-11	7389	1434598	2011
Ranger Gold Corp.-11	7373	1434740	2011
POTASH AMERICA, INC.-11	7310	1431880	2011
SALON MEDIA GROUP INC-11	7310	1084332	2011
Morris Business Development Co-11	7389	1133901	2011
eCrypt Technologies, Inc.-11	7372	1449574	2011
Global Biotech Corp.-11	7389	1126162	2011
INOLIFE TECHNOLOGIES, INC.-11	7310	1297965	2011
US DATAWORKS INC-11	7372	1049505	2011
Stevia Corp-11	7372	1439813	2011
MultiPlayer Online Dragon, Inc.-11	7370	1465470	2011
Imobolis, Inc.-11	7374	1492683	2011
Global Investor Services, Inc.-11	7389	862651	2011
Q LOTUS HOLDINGS INC-11	7389	1391142	2011
SHAKA SHOES, INC.-11	7361	1176231	2011
DAEGIS INC.-11	7372	880562	2011
COUNTERPATH CORP-11	7389	1236997	2011
GDT TEK, Inc.-11	7370	880584	2011
MICROSOFT CORP-11	7372	789019	2011
DNA Systems, Inc.-11	7380	1441551	2011
CrowdGather, Inc.-11	7374	1328670	2011
Liberty Gold Corp.-11	7389	1459697	2011
Cornerworld Corp-11	7385	1338242	2011
Vacation Home Swap, Inc.-11	7370	1466629	2011
CIRCLE STAR ENERGY CORP.-11	7372	1439971	2011
Dakota Gold Corp-11	7389	1401670	2011
NEW MEDIA INSIGHT GROUP, INC.-11	7374	1493040	2011
ARTIFICIAL LIFE INC-11	7372	1070361	2011
TSR INC-11	7371	98338	2011
LEFT BEHIND GAMES INC.-11	7372	13055	2011
ETERNITY HEALTHCARE INC.-11	7372	1437822	2011
Firefish, Inc-11	7370	1445883	2011
Grizzly Gold Corp.-11	7389	1492541	2011
Inova Technology Inc.-11	7389	1088211	2011
GENERAL METALS CORP-11	7389	1060910	2011
Nevaeh Enterprises Ltd.-11	7372	1372167	2011
Dot VN, Inc.-11	7370	1412130	2011
APPIPHANY TECHNOLOGIES HOLDINGS CORP-11	7371	1490054	2011
iMetrik M2M Solutions Inc.-11	7361	1466739	2011
SYNAPTICS INC-11	7371	817720	2011
AUTOMATIC DATA PROCESSING INC-11	7374	8670	2011
WORKSTREAM INC-11	7389	1095266	2011
Buckeye Oil & Gas, Inc.-11	7389	1495648	2011
COLLECTORS UNIVERSE INC-11	7389	1089143	2011
BALLY TECHNOLOGIES, INC.-11	7372	2491	2011
MICROS SYSTEMS INC-11	7373	320345	2011
HENRY JACK & ASSOCIATES INC-11	7373	779152	2011
Portlogic Systems Inc.-11	7372	1413990	2011
