CONFORMED-NAME	SIC	CIK	YEAR
TECUMSEH PRODUCTS CO-11	3585	96831	2011
RIMAGE CORP-11	3577	892482	2011
NN INC-11	3562	918541	2011
RAPTOR NETWORKS TECHNOLOGY INC-11	3576	1163300	2011
ALAMO GROUP INC-11	3523	897077	2011
SOCKET MOBILE, INC.-11	3571	944075	2011
PRESSTEK INC /DE/-11	3555	846876	2011
ECOSPHERE TECHNOLOGIES INC-11	3530	1071760	2011
PAR TECHNOLOGY CORP-11	3578	708821	2011
MET PRO CORP-11	3564	65201	2011
TRANSACT TECHNOLOGIES INC-11	3577	1017303	2011
AVT, Inc.-11	3580	1431888	2011
BIO KEY INTERNATIONAL INC-11	3576	1019034	2011
EROOMSYSTEM TECHNOLOGIES INC-11	3570	1110361	2011
CHICAGO RIVET & MACHINE CO-11	3540	19871	2011
Sputnik Enterprises, Inc-11	3576	1326917	2011
Zhong Wen International Holding Co., Ltd.-11	3569	1494502	2011
INTRUSION INC-11	3576	736012	2011
VOYAGER ENTERTAINMENT INTERNATIONAL INC-11	3590	1028394	2011
China Wind Systems, Inc-11	3550	819926	2011
COMMUNICATION INTELLIGENCE CORP-11	3577	727634	2011
MAGNEGAS CORP-11	3559	1353487	2011
SECURED FINANCIAL NETWORK, INC.-11	3580	1100394	2011
INTEGRATED ENVIRONMENTAL TECHNOLOGIES, LTD.-11	3569	1084031	2011
KATY INDUSTRIES INC-11	3559	54681	2011
GLOBAL FOOD TECHNOLOGIES, INC.-11	3550	1122108	2011
EZENIA INC-11	3576	943894	2011
P&F INDUSTRIES INC-11	3540	75340	2011
Blue Earth, Inc.-11	3531	1422109	2011
Helix Wind, Corp.-11	3510	1364560	2011
AVISTAR COMMUNICATIONS CORP-11	3576	1111632	2011
GC China Turbine Corp.-11	3510	1380528	2011
NATIONAL DATACOMPUTER INC-11	3571	812880	2011
MFRI INC-11	3564	914122	2011
Digitiliti Inc-11	3572	1411658	2011
Sunway Global Inc.-11	3530	1096840	2011
Zentric, Inc.-11	3585	1457435	2011
PureSafe Water Systems, Inc.-11	3580	764839	2011
COPsync, Inc.-11	3576	1383154	2011
Deep Down, Inc.-11	3533	1110607	2011
PREMIER OIL FIELD SERVICES, INC.-11	3533	1488638	2011
BALQON CORP.-11	3537	1169440	2011
LOS ANGELES SYNDICATE OF TECHNOLOGY, INC.-11	3576	912844	2011
China Crescent Enterprises, Inc.-11	3570	745655	2011
SHELRON GROUP INC-11	3576	1125903	2011
WUHAN GENERAL GROUP (CHINA), INC-11	3564	842694	2011
China Energy Recovery, Inc.-11	3569	1208790	2011
ENVIRO VORAXIAL TECHNOLOGY INC-11	3559	1043894	2011
Unseen Solar Inc-11	3585	1482073	2011
Stewart & Stevenson LLC-11	3533	1381455	2011
DigitalTown, Inc.-11	3570	1065598	2011
OCZ TECHNOLOGY GROUP INC-11	3572	1355128	2011
HITOR GROUP, IN.-11	3510	1224006	2011
COLUMBUS MCKINNON CORP-11	3531	1005229	2011
RBC Bearings INC-11	3562	1324948	2011
SEYCHELLE ENVIRONMENTAL TECHNOLOGIES INC /CA-11	3580	1056757	2011
NETWORK EQUIPMENT TECHNOLOGIES INC-11	3576	752431	2011
QUANTUM CORP /DE/-11	3572	709283	2011
SA Recovery Corp.-11	3559	1462223	2011
TEGAL CORP /DE/-11	3559	931059	2011
Sustainable Environmental Technologies Corp-11	3585	932136	2011
GERBER SCIENTIFIC INC-11	3559	41133	2011
INTERNATIONAL LOTTERY & TOTALIZATOR SYSTEMS INC-11	3578	354813	2011
AgriSolar Solutions, Inc.-11	3523	1379725	2011
DATARAM CORP-11	3572	27093	2011
KENNAMETAL INC-11	3541	55242	2011
Vortec Electronics, Inc.-11	3580	1400728	2011
REGI U S INC-11	3510	922330	2011
TAYLOR DEVICES INC-11	3569	96536	2011
CONCURRENT COMPUTER CORP/DE-11	3571	749038	2011
STANDEX INTERNATIONAL CORP/DE/-11	3580	310354	2011
BOLT TECHNOLOGY CORP-11	3533	354655	2011
TWIN DISC INC-11	3560	100378	2011
PMFG, Inc.-11	3569	1422862	2011
LANTRONIX INC-11	3576	1114925	2011
GREYSTONE LOGISTICS, INC.-11	3559	1088413	2011
DONALDSON CO INC-11	3564	29644	2011
USA TECHNOLOGIES INC-11	3578	896429	2011
TRIO TECH INTERNATIONAL-11	3559	732026	2011
FREESTONE RESOURCES, INC.-11	3533	1089319	2011
PALL CORP-11	3569	75829	2011
PEREGRINE INDUSTRIES INC-11	3569	1061164	2011
M LINE HOLDINGS INC-11	3540	1072248	2011
PACIFIC SANDS INC-11	3585	1069799	2011
ALANCO TECHNOLOGIES INC-11	3572	98618	2011
IMPERIAL PETROLEUM RECOVERY CORP-11	3533	1020448	2011
Concrete Leveling Systems Inc-11	3590	1414382	2011
LINDSAY CORP-11	3523	836157	2011
AMERICAS WIND ENERGY CORP-11	3510	1265840	2011
DIGI INTERNATIONAL INC-11	3576	854775	2011
KEY TECHNOLOGY INC-11	3550	906193	2011
HEWLETT PACKARD CO-11	3570	47217	2011
DEERE & CO-11	3523	315189	2011
TORO CO-11	3524	737758	2011
SIONIX CORP-11	3580	764667	2011
JOY GLOBAL INC-11	3532	801898	2011
HAUPPAUGE DIGITAL INC-11	3577	930803	2011
ICEWEB INC-11	3572	1097718	2011
Sur Ventures, Inc.-11	3572	1482179	2011
AGR TOOLS, INC.-11	3531	1352858	2011
Boomerang Systems, Inc.-12	3510	314712	2012
NUGEN HOLDINGS, INC.-12	3510	1415603	2012
VAULT AMERICA, INC.-12	3578	1159464	2012
PASSUR Aerospace, Inc.-12	3576	225628	2012
CROSSROADS SYSTEMS INC-12	3577	1093207	2012
INTERNATIONAL BALER CORP-12	3569	781902	2012
HPC POS SYSTEM, CORP.-12	3571	1426808	2012
DOVER Corp-12	3530	29905	2012
CATERPILLAR INC-12	3531	18230	2012
CUMMINS INC-12	3510	26172	2012
MATTSON TECHNOLOGY INC-12	3559	928421	2012
Colfax CORP-12	3561	1420800	2012
BRUNSWICK CORP-12	3510	14930	2012
PITNEY BOWES INC /DE/-12	3579	78814	2012
NOVELLUS SYSTEMS INC-12	3559	836106	2012
CURTISS WRIGHT CORP-12	3590	26324	2012
LINCOLN ELECTRIC HOLDINGS INC-12	3540	59527	2012
TENNANT CO-12	3580	97134	2012
ARTS WAY MANUFACTURING CO INC-12	3523	7623	2012
SPX CORP-12	3540	88205	2012
LUFKIN INDUSTRIES INC-12	3560	60849	2012
INTERNATIONAL BUSINESS MACHINES CORP-12	3570	51143	2012
CAMERON INTERNATIONAL CORP-12	3533	941548	2012
Babcock & Wilcox Co-12	3510	1486957	2012
ASTEC INDUSTRIES INC-12	3531	792987	2012
MANITOWOC CO INC-12	3531	61986	2012
SOCKET MOBILE, INC.-12	3571	944075	2012
STRATASYS INC-12	3577	915735	2012
TRANSACT TECHNOLOGIES INC-12	3577	1017303	2012
Steel Excel Inc.-12	3576	709804	2012
MAGNEGAS CORP-12	3559	1353487	2012
LOS ANGELES SYNDICATE OF TECHNOLOGY, INC.-12	3576	912844	2012
AAON INC-12	3585	824142	2012
HARDINGE INC-12	3541	313716	2012
ECOSPHERE TECHNOLOGIES INC-12	3530	1071760	2012
MIDDLEBY CORP-12	3580	769520	2012
RIMAGE CORP-12	3577	892482	2012
MERU NETWORKS INC-12	3576	1167294	2012
MET PRO CORP-12	3564	65201	2012
Sputnik Enterprises, Inc-12	3576	1326917	2012
AVISTAR COMMUNICATIONS CORP-12	3576	1111632	2012
EROOMSYSTEM TECHNOLOGIES INC-12	3570	1110361	2012
KATY INDUSTRIES INC-12	3559	54681	2012
PRESSTEK INC /DE/-12	3555	846876	2012
CVD EQUIPMENT CORP-12	3559	766792	2012
Cleantech Solutions International, Inc.,-12	3550	819926	2012
Deep Down, Inc.-12	3533	1110607	2012
LIQTECH INTERNATIONAL INC-12	3590	1307579	2012
GLOBAL FOOD TECHNOLOGIES, INC.-12	3550	1122108	2012
THERMADYNE HOLDINGS CORP /DE-12	3541	850660	2012
COMMUNICATION INTELLIGENCE CORP-12	3577	727634	2012
INTRUSION INC-12	3576	736012	2012
China Energy Recovery, Inc.-12	3569	1208790	2012
INTEGRATED ENVIRONMENTAL TECHNOLOGIES, LTD.-12	3569	1084031	2012
REDFIN NETWORK, INC.-12	3580	1100394	2012
P&F INDUSTRIES INC-12	3540	75340	2012
PAR TECHNOLOGY CORP-12	3578	708821	2012
WUHAN GENERAL GROUP (CHINA), INC-12	3564	842694	2012
TURBINE TRUCK ENGINES INC-12	3510	1138978	2012
PREMIER HOLDING CORP.-12	3531	1030916	2012
AVT, Inc.-12	3580	1431888	2012
PREMIER OIL FIELD SERVICES, INC.-12	3533	1488638	2012
ENVIRO VORAXIAL TECHNOLOGY INC-12	3559	1043894	2012
SHELRON GROUP INC-12	3576	1125903	2012
PureSafe Water Systems, Inc.-12	3580	764839	2012
Sunway Global Inc.-12	3530	1096840	2012
BALQON CORP.-12	3537	1169440	2012
BIO KEY INTERNATIONAL INC-12	3576	1019034	2012
Blue Earth, Inc.-12	3531	1422109	2012
NYXIO TECHNOLOGIES Corp-12	3571	1373761	2012
HITOR GROUP, IN.-12	3510	1224006	2012
Zentric, Inc.-12	3585	1457435	2012
VISION INDUSTRIES CORP-12	3537	1405424	2012
Stewart & Stevenson LLC-12	3533	1381455	2012
COPsync, Inc.-12	3576	1383154	2012
SEYCHELLE ENVIRONMENTAL TECHNOLOGIES INC /CA-12	3580	1056757	2012
LOGITECH INTERNATIONAL SA-12	3577	1032975	2012
DigitalTown, Inc.-12	3570	1065598	2012
RBC Bearings INC-12	3562	1324948	2012
COLUMBUS MCKINNON CORP-12	3531	1005229	2012
SA Recovery Corp.-12	3559	1462223	2012
XZERES Corp.-12	3510	1084597	2012
TEGAL CORP /DE/-12	3559	931059	2012
QUANTUM CORP /DE/-12	3572	709283	2012
NETWORK EQUIPMENT TECHNOLOGIES INC-12	3576	752431	2012
INTERNATIONAL LOTTERY & TOTALIZATOR SYSTEMS INC-12	3578	354813	2012
3Power Energy Group Inc.-12	3510	1221554	2012
DATARAM CORP-12	3572	27093	2012
REGI U S INC-12	3510	922330	2012
CONCURRENT COMPUTER CORP/DE-12	3571	749038	2012
STANDEX INTERNATIONAL CORP/DE/-12	3580	310354	2012
TAYLOR DEVICES INC-12	3569	96536	2012
LANTRONIX INC-12	3576	1114925	2012
TWIN DISC INC-12	3560	100378	2012
BOLT TECHNOLOGY CORP-12	3533	354655	2012
GREYSTONE LOGISTICS, INC.-12	3559	1088413	2012
FREESTONE RESOURCES, INC.-12	3533	1089319	2012
USA TECHNOLOGIES INC-12	3578	896429	2012
DONALDSON CO INC-12	3564	29644	2012
ALANCO TECHNOLOGIES INC-12	3572	98618	2012
TRIO TECH INTERNATIONAL-12	3559	732026	2012
PACIFIC SANDS INC-12	3585	1069799	2012
PEREGRINE INDUSTRIES INC-12	3569	1061164	2012
M LINE HOLDINGS INC-12	3540	1072248	2012
China Environmental Protection Inc.-12	3580	1418475	2012
WSI INDUSTRIES, INC.-12	3540	104897	2012
IMPERIAL PETROLEUM RECOVERY CORP-12	3533	1020448	2012
DEERE & CO-12	3523	315189	2012
TORO CO-12	3524	737758	2012
HEWLETT PACKARD CO-12	3570	47217	2012
HAUPPAUGE DIGITAL INC-12	3577	930803	2012
SIONIX CORP-12	3580	764667	2012
Sur Ventures, Inc.-13	3572	1482179	2013
AQUALIV TECHNOLOGIES, INC.-13	3580	1418115	2013
Boomerang Systems, Inc.-13	3510	314712	2013
PASSUR Aerospace, Inc.-13	3576	225628	2013
COPYTELE INC-13	3577	715446	2013
BULK STORAGE SOFTWARE, INC.-13	3572	1453883	2013
Colfax CORP-13	3561	1420800	2013
OIL STATES INTERNATIONAL, INC-13	3533	1121484	2013
CUMMINS INC-13	3510	26172	2013
CURTISS WRIGHT CORP-13	3590	26324	2013
SPX CORP-13	3540	88205	2013
CAMERON INTERNATIONAL CORP-13	3533	941548	2013
INTERNATIONAL BUSINESS MACHINES CORP-13	3570	51143	2013
ARTS WAY MANUFACTURING CO INC-13	3523	7623	2013
LUFKIN INDUSTRIES INC-13	3560	60849	2013
ASTEC INDUSTRIES INC-13	3531	792987	2013
Energy Recovery, Inc.-13	3559	1421517	2013
HARDINGE INC-13	3541	313716	2013
KADANT INC-13	3550	886346	2013
AAON INC-13	3585	824142	2013
PAR TECHNOLOGY CORP-13	3578	708821	2013
TRANSACT TECHNOLOGIES INC-13	3577	1017303	2013
GLOBAL FOOD TECHNOLOGIES, INC.-13	3550	1122108	2013
MERU NETWORKS INC-13	3576	1167294	2013
INTERPHASE CORP-13	3576	728249	2013
MET PRO CORP-13	3564	65201	2013
COIL TUBING TECHNOLOGY, INC.-13	3533	1084463	2013
INVENT Ventures, Inc.-13	3576	912844	2013
EROOMSYSTEM TECHNOLOGIES INC-13	3570	1110361	2013
Bluefire Equipment Corp-13	3533	1547705	2013
Terra Tech Corp.-13	3510	1451512	2013
LIQTECH INTERNATIONAL INC-13	3590	1307579	2013
CLEAN DIESEL TECHNOLOGIES INC-13	3564	949428	2013
INTRUSION INC-13	3576	736012	2013
Deep Down, Inc.-13	3533	1110607	2013
INTEGRATED ENVIRONMENTAL TECHNOLOGIES, LTD.-13	3569	1084031	2013
P&F INDUSTRIES INC-13	3540	75340	2013
CVD EQUIPMENT CORP-13	3559	766792	2013
Blue Earth, Inc.-13	3531	1422109	2013
MAGNEGAS CORP-13	3559	1353487	2013
KATY INDUSTRIES INC-13	3559	54681	2013
BIO KEY INTERNATIONAL INC-13	3576	1019034	2013
Sputnik Enterprises, Inc-13	3576	1326917	2013
ENVIRO VORAXIAL TECHNOLOGY INC-13	3559	1043894	2013
COMMUNICATION INTELLIGENCE CORP-13	3577	727634	2013
SurePure, Inc.-13	3559	1452176	2013
ECOSPHERE TECHNOLOGIES INC-13	3530	1071760	2013
Wonhe High-Tech International, Inc.-13	3577	1434388	2013
Cleantech Solutions International, Inc.,-13	3550	819926	2013
China Hefeng Rescue Equipment, Inc.-13	3532	1506215	2013
AWG International Water Corp-13	3585	1394872	2013
Novus Robotics Inc.-13	3540	1388180	2013
TURBINE TRUCK ENGINES INC-13	3510	1138978	2013
Sunway Global Inc.-13	3530	1096840	2013
Zentric, Inc.-13	3585	1457435	2013
WUHAN GENERAL GROUP (CHINA), INC-13	3564	842694	2013
PureSafe Water Systems, Inc.-13	3580	764839	2013
COPsync, Inc.-13	3576	1383154	2013
PREMIER OIL FIELD SERVICES, INC.-13	3533	1488638	2013
VISION INDUSTRIES CORP-13	3537	1405424	2013
Quest Water Global, Inc.-13	3585	1487091	2013
HITOR GROUP, INC.-13	3510	1224006	2013
China Energy Recovery, Inc.-13	3569	1208790	2013
PREMIER HOLDING CORP.-13	3531	1030916	2013
NYXIO TECHNOLOGIES Corp-13	3571	1373761	2013
Pacific Clean Water Technologies, Inc.-13	3585	1482073	2013
SEYCHELLE ENVIRONMENTAL TECHNOLOGIES INC /CA-13	3580	1056757	2013
RBC Bearings INC-13	3562	1324948	2013
COLUMBUS MCKINNON CORP-13	3531	1005229	2013
LOGITECH INTERNATIONAL SA-13	3577	1032975	2013
QUANTUM CORP /DE/-13	3572	709283	2013
AMERICAN COMMERCE SOLUTIONS Inc-13	3559	949982	2013
DigitalTown, Inc.-13	3570	1065598	2013
BALQON CORP.-13	3537	1169440	2013
CollabRx, Inc.-13	3559	931059	2013
Truli Media Group, Inc.-13	3559	1462223	2013
INTERNATIONAL LOTTERY & TOTALIZATOR SYSTEMS INC-13	3578	354813	2013
3Power Energy Group Inc.-13	3510	1221554	2013
DATARAM CORP-13	3572	27093	2013
Seagate Technology plc-13	3572	1137789	2013
REGI U S INC-13	3510	922330	2013
STANDEX INTERNATIONAL CORP/DE/-13	3580	310354	2013
TAYLOR DEVICES INC-13	3569	96536	2013
LANTRONIX INC-13	3576	1114925	2013
TWIN DISC INC-13	3560	100378	2013
BOLT TECHNOLOGY CORP-13	3533	354655	2013
GREYSTONE LOGISTICS, INC.-13	3559	1088413	2013
CONCURRENT COMPUTER CORP/DE-13	3571	749038	2013
FREESTONE RESOURCES, INC.-13	3533	1089319	2013
ALANCO TECHNOLOGIES INC-13	3572	98618	2013
PACIFIC SANDS INC-13	3585	1069799	2013
TRIO TECH INTERNATIONAL-13	3559	732026	2013
DONALDSON CO INC-13	3564	29644	2013
Fresh Healthy Vending International-13	3580	1526689	2013
USA TECHNOLOGIES INC-13	3578	896429	2013
PEREGRINE INDUSTRIES INC-13	3569	1061164	2013
WSI INDUSTRIES, INC.-13	3540	104897	2013
DEERE & CO-13	3523	315189	2013
Boomerang Systems, Inc.-13	3510	314712	2013
M LINE HOLDINGS INC-13	3540	1072248	2013
BULK STORAGE SOFTWARE, INC.-14	3572	1453883	2014
ICEWEB INC-14	3572	1097718	2014
COPYTELE INC-14	3577	715446	2014
CROSSROADS SYSTEMS INC-14	3577	1093207	2014
ESSENTIAL INNOVATIONS TECHNOLOGY CORP-14	3590	1250897	2014
Sputnik Enterprises, Inc-14	3576	1326917	2014
SPX CORP-14	3540	88205	2014
OIL STATES INTERNATIONAL, INC-14	3533	1121484	2014
INTERNATIONAL BUSINESS MACHINES CORP-14	3570	51143	2014
CAMERON INTERNATIONAL CORP-14	3533	941548	2014
ARTS WAY MANUFACTURING CO INC-14	3523	7623	2014
VEECO INSTRUMENTS INC-14	3559	103145	2014
LEXMARK INTERNATIONAL INC /KY/-14	3570	1001288	2014
ASTEC INDUSTRIES INC-14	3531	792987	2014
Blue Earth, Inc.-14	3531	1422109	2014
Energy Recovery, Inc.-14	3559	1421517	2014
KADANT INC-14	3550	886346	2014
Exeo Entertainment, Inc.-14	3570	1528760	2014
TRANSACT TECHNOLOGIES INC-14	3577	1017303	2014
PAR TECHNOLOGY CORP-14	3578	708821	2014
MATTSON TECHNOLOGY INC-14	3559	928421	2014
ECOSPHERE TECHNOLOGIES INC-14	3530	1071760	2014
iGo, Inc.-14	3577	1075656	2014
INTERPHASE CORP-14	3576	728249	2014
LIQTECH INTERNATIONAL INC-14	3590	1307579	2014
MAGNEGAS CORP-14	3559	1353487	2014
Heatwurx, Inc.-14	3531	1533743	2014
SurePure, Inc.-14	3559	1452176	2014
P&F INDUSTRIES INC-14	3540	75340	2014
Deep Down, Inc.-14	3533	1110607	2014
INTEGRATED ENVIRONMENTAL TECHNOLOGIES, LTD.-14	3569	1084031	2014
INTRUSION INC-14	3576	736012	2014
Cleantech Solutions International, Inc.,-14	3550	819926	2014
ENVIRO VORAXIAL TECHNOLOGY INC-14	3559	1043894	2014
CLEAN DIESEL TECHNOLOGIES INC-14	3564	949428	2014
Terra Tech Corp.-14	3510	1451512	2014
KATY INDUSTRIES INC-14	3559	54681	2014
COPsync, Inc.-14	3576	1383154	2014
GLOBAL FOOD TECHNOLOGIES, INC.-14	3550	1122108	2014
Wonhe High-Tech International, Inc.-14	3577	1434388	2014
CVD EQUIPMENT CORP-14	3559	766792	2014
TECOGEN INC.-14	3585	1537435	2014
COIL TUBING TECHNOLOGY, INC.-14	3533	1084463	2014
BIO KEY INTERNATIONAL INC-14	3576	1019034	2014
Victor Technologies Group, Inc.-14	3541	850660	2014
PREMIER OIL FIELD SERVICES, INC.-14	3533	1488638	2014
EROOMSYSTEM TECHNOLOGIES INC-14	3570	1110361	2014
Novus Robotics Inc.-14	3540	1388180	2014
Sunway Global Inc.-14	3530	1096840	2014
AWG International Water Corp-14	3585	1394872	2014
Quest Water Global, Inc.-14	3585	1487091	2014
PREMIER HOLDING CORP.-14	3531	1030916	2014
Zentric, Inc.-14	3585	1457435	2014
VISION INDUSTRIES CORP-14	3537	1405424	2014
INVENT Ventures, Inc.-14	3576	912844	2014
BALQON CORP.-14	3537	1169440	2014
HITOR GROUP, INC.-14	3510	1224006	2014
MFRI INC-14	3564	914122	2014
TURBINE TRUCK ENGINES INC-14	3510	1138978	2014
SEYCHELLE ENVIRONMENTAL TECHNOLOGIES INC /CA-14	3580	1056757	2014
RBC Bearings INC-14	3562	1324948	2014
AMERICAN COMMERCE SOLUTIONS Inc-14	3559	949982	2014
QUANTUM CORP /DE/-14	3572	709283	2014
Electric Tractor Corp.-14	3524	1506325	2014
MACCO INTERNATIONAL CORP-14	3540	1572699	2014
XZERES Corp.-14	3510	1084597	2014
INTERNATIONAL LOTTERY & TOTALIZATOR SYSTEMS INC-14	3578	354813	2014
3Power Energy Group Inc.-14	3510	1221554	2014
Truli Media Group, Inc.-14	3559	1462223	2014
DigitalTown, Inc.-14	3570	1065598	2014
SHELRON GROUP INC-14	3576	1125903	2014
DATARAM CORP-14	3572	27093	2014
Seagate Technology plc-14	3572	1137789	2014
LANTRONIX INC-14	3576	1114925	2014
CONCURRENT COMPUTER CORP/DE-14	3571	749038	2014
STANDEX INTERNATIONAL CORP/DE/-14	3580	310354	2014
GREYSTONE LOGISTICS, INC.-14	3559	1088413	2014
TAYLOR DEVICES INC-14	3569	96536	2014
FREESTONE RESOURCES, INC.-14	3533	1089319	2014
PALL CORP-14	3569	75829	2014
BOLT TECHNOLOGY CORP-14	3533	354655	2014
TWIN DISC INC-14	3560	100378	2014
Palo Alto Networks Inc-14	3577	1327567	2014
DONALDSON CO INC-14	3564	29644	2014
PACIFIC SANDS INC-14	3585	1069799	2014
USA TECHNOLOGIES INC-14	3578	896429	2014
Fresh Healthy Vending International, Inc.-14	3580	1526689	2014
TRIO-TECH INTERNATIONAL-14	3559	732026	2014
PEREGRINE INDUSTRIES INC-14	3569	1061164	2014
PureSafe Water Systems, Inc.-14	3580	764839	2014
AVT, Inc.-14	3580	1431888	2014
AVT, Inc.-14	3580	1431888	2014
LOGITECH INTERNATIONAL SA-14	3577	1032975	2014
AMTECH SYSTEMS INC-14	3559	720500	2014
F5 NETWORKS INC-14	3576	1048695	2014
DIGI INTERNATIONAL INC-14	3576	854775	2014
VERIFONE SYSTEMS, INC.-14	3578	1312073	2014
HEWLETT PACKARD CO-14	3570	47217	2014
DEERE & CO-14	3523	315189	2014
JOY GLOBAL INC-14	3532	801898	2014
Boomerang Systems, Inc.-14	3510	314712	2014
Regenicin, Inc.-15	3564	1412659	2015
CROSSROADS SYSTEMS INC-15	3577	1093207	2015
INTERNATIONAL BALER CORP-15	3569	781902	2015
ESSENTIAL INNOVATIONS TECHNOLOGY CORP-15	3590	1250897	2015
CUMMINS INC-15	3510	26172	2015
LENNOX INTERNATIONAL INC-15	3585	1069202	2015
CATERPILLAR INC-15	3531	18230	2015
CURTISS WRIGHT CORP-15	3590	26324	2015
Exeo Entertainment, Inc.-15	3570	1528760	2015
JUNIPER NETWORKS INC-15	3576	1043604	2015
FMC TECHNOLOGIES INC-15	3533	1135152	2015
PITNEY BOWES INC /DE/-15	3579	78814	2015
CAMERON INTERNATIONAL CORP-15	3533	941548	2015
Ambient Water Corp-15	3585	1394872	2015
SPX CORP-15	3540	88205	2015
BULK STORAGE SOFTWARE, INC.-15	3572	1453883	2015
OIL STATES INTERNATIONAL, INC-15	3533	1121484	2015
VEECO INSTRUMENTS INC-15	3559	103145	2015
INTERNATIONAL BUSINESS MACHINES CORP-15	3570	51143	2015
RUCKUS WIRELESS INC-15	3577	1294016	2015
Eaton Corp plc-15	3590	1551182	2015
NCR CORP-15	3578	70866	2015
AGCO CORP /DE-15	3523	880266	2015
ASTEC INDUSTRIES INC-15	3531	792987	2015
LEXMARK INTERNATIONAL INC /KY/-15	3570	1001288	2015
Energy Recovery, Inc.-15	3559	1421517	2015
HARDINGE INC-15	3541	313716	2015
MATTSON TECHNOLOGY INC-15	3559	928421	2015
Arista Networks, Inc.-15	3576	1596532	2015
CLEAN DIESEL TECHNOLOGIES INC-15	3564	949428	2015
KADANT INC-15	3550	886346	2015
EROOMSYSTEM TECHNOLOGIES INC-15	3570	1110361	2015
GARB OIL & POWER CORP-15	3559	798371	2015
Sputnik Enterprises, Inc-15	3576	1326917	2015
LIQTECH INTERNATIONAL INC-15	3590	1307579	2015
INTERPHASE CORP-15	3576	728249	2015
TURBINE TRUCK ENGINES INC-15	3510	1138978	2015
INTRUSION INC-15	3576	736012	2015
Terra Tech Corp.-15	3510	1451512	2015
INTEGRATED ENVIRONMENTAL TECHNOLOGIES, LTD.-15	3569	1084031	2015
COIL TUBING TECHNOLOGY, INC.-15	3533	1084463	2015
KATY INDUSTRIES INC-15	3559	54681	2015
SurePure, Inc.-15	3559	1452176	2015
BLUE SKY PETROLEUM INC.-15	3531	1353633	2015
TRANSACT TECHNOLOGIES INC-15	3577	1017303	2015
BIO KEY INTERNATIONAL INC-15	3576	1019034	2015
Indoor Harvest Corp-15	3590	1572565	2015
TESCO CORP-15	3533	1022705	2015
P&F INDUSTRIES INC-15	3540	75340	2015
CVD EQUIPMENT CORP-15	3559	766792	2015
PAR TECHNOLOGY CORP-15	3578	708821	2015
COPsync, Inc.-15	3576	1383154	2015
ENVIRO VORAXIAL TECHNOLOGY INC-15	3559	1043894	2015
Deep Down, Inc.-15	3533	1110607	2015
Integrated Drilling Equipment Holdings Corp-15	3533	1514418	2015
Electric Tractor Corp.-15	3524	1506325	2015
Heatwurx, Inc.-15	3531	1533743	2015
Zentric, Inc.-15	3585	1457435	2015
NAC GLOBAL TECHNOLOGIES, INC.-15	3560	6732	2015
PRINCETON CAPITAL CORP-15	3564	845385	2015
ECOSPHERE TECHNOLOGIES INC-15	3530	1071760	2015
MFRI INC-15	3564	914122	2015
CARDINAL RESOURCES, INC.-15	3580	1520668	2015
RBC Bearings INC-15	3562	1324948	2015
Clearwater Ventures, Inc.-15	3569	1606808	2015
SEYCHELLE ENVIRONMENTAL TECHNOLOGIES INC /CA-15	3560	1056757	2015
AMERICAN COMMERCE SOLUTIONS Inc-15	3559	949982	2015
PureSafe Water Systems, Inc.-15	3580	764839	2015
QUANTUM CORP /DE/-15	3572	709283	2015
PROFIRE ENERGY INC-15	3533	1289636	2015
DigitalTown, Inc.-15	3570	1065598	2015
M LINE HOLDINGS INC-15	3540	1072248	2015
UV FLU TECHNOLOGIES INC-15	3564	1385310	2015
Truli Media Group, Inc.-15	3559	1462223	2015
3Power Energy Group Inc.-15	3510	1221554	2015
Karnet Capital Corp.-15	3585	1615169	2015
Karnet Capital Corp.-15	3585	1615169	2015
DATARAM CORP-15	3572	27093	2015
Seagate Technology plc-15	3572	1137789	2015
LANTRONIX INC-15	3576	1114925	2015
CONCURRENT COMPUTER CORP/DE-15	3571	749038	2015
TAYLOR DEVICES INC-15	3569	96536	2015
STANDEX INTERNATIONAL CORP/DE/-15	3580	310354	2015
TWIN DISC INC-15	3560	100378	2015
TWIN DISC INC-15	3560	100378	2015
Palo Alto Networks Inc-15	3577	1327567	2015
FREESTONE RESOURCES, INC.-15	3533	1089319	2015
UnifiedOnline, Inc.-15	3572	1097718	2015
AMTECH SYSTEMS INC-15	3559	720500	2015
DIGI INTERNATIONAL INC-15	3576	854775	2015
Hewlett Packard Enterprise Co-15	3570	1645590	2015
CUMMINS INC-16	3510	26172	2016
Exeo Entertainment, Inc.-16	3570	1528760	2016
HARDINGE INC-16	3541	313716	2016
KADANT INC-16	3550	886346	2016
Pure Storage, Inc.-16	3572	1474432	2016
TURBINE TRUCK ENGINES INC-16	3510	1138978	2016
Ambient Water Corp-16	3585	1394872	2016
INTERLINK ELECTRONICS INC-16	3577	828146	2016
ENVIRO VORAXIAL TECHNOLOGY INC-16	3559	1043894	2016
PROFIRE ENERGY INC-16	3533	1289636	2016
AMERICAN COMMERCE SOLUTIONS Inc-16	3559	949982	2016
LANTRONIX INC-16	3576	1114925	2016
STANDEX INTERNATIONAL CORP/DE/-16	3580	310354	2016
TAYLOR DEVICES INC-16	3569	96536	2016
USA TECHNOLOGIES INC-16	3578	896429	2016
FREESTONE RESOURCES, INC.-16	3533	1089319	2016
